rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state,school_type,school_level,average_act
-0.09964791868146632,0.05919344572829799,-0.3940316304237131,-0.7745026221855936,-0.1603190463193195,TX,Regular School,High,21.8376068376068
0.9395620479583189,-1.6528096000649952,-2.112035658801077,-1.3463547124395818,0.9603269478240131,NC,Regular School,High,18.1013431013431
-0.05158257034241149,-0.019629179119622985,-0.5578184577835084,-0.20927951501719716,1.4294792150845554,TN,Regular School,High,15.8
-0.6137689718848423,-1.0792953123382838,0.24274491945150545,-0.3105556454915171,0.2970211177836441,KY,Regular School,High,18.4
-0.651275200270639,0.4721599756189189,0.1737973563927118,-0.20711077363734304,0.07153550426456512,IL,Regular School,High,18.9
-1.1072267276505425,0.32274328033392297,-0.2368360409246297,0.4368826572333022,-0.9702448293754521,MO,Regular School,High,21.8
0.8454149920330186,0.48692184613520473,-2.4276139282770433,-0.20768364871881392,2.482911470382501,NY,Regular School,High,16.7826617826618
-0.7403197743598529,0.8000939603232259,0.34771249792256287,0.18968705957860862,-0.7402449973502319,WA,Regular School,High,22.7899877899878
-0.5760035238909177,0.40200937984981455,1.172569630717368,0.7451712903619997,-0.7400522612541043,NC,Regular School,High,22.2283272283272
-0.874822239131184,1.4228089483080608,1.1083643477797696,0.9563985168300561,0.2309618718525513,TX,Alternative School,High,21.5689865689866
-0.010423152976409668,-1.170856010777789,-0.30948167146964034,-0.64270043379861,0.3521901656913531,IN,Regular School,High,20.2405372405372
1.49043959014801,-0.07954908544317034,-0.4785672238249636,-0.46854640903145617,1.0883724334223557,GA,Regular School,High,18.1257631257631
1.849000066035526,-0.7354581259652297,-1.1210607918346585,-0.36956177888301983,0.9847106618539344,FL,Regular School,High,18.4676434676435
0.62648237284174,-0.4602857947564868,-0.9856076358893857,-0.6990467900261407,-0.10423906660007212,NC,Regular School,High,20.006105006105
-0.9647725120742265,-0.3524943259619155,-0.911703007501248,-0.5810754428918117,-0.1381860336067425,GA,Regular School,High,20.6654456654457
0.194875922158352,-0.8764932205927756,0.2557293121202002,-0.17707575150879723,-0.5048254531193552,WI,Regular School,High,20.0
1.2498112265628951,-1.060344817425632,0.1759548688508151,-0.37582248513052324,1.4151451649509863,OH,Regular School,High,19.0
-0.14332579796958864,0.3503983176264969,0.5294708370572728,0.15453708136550123,-0.7377859753542293,MA,Regular School,High,21.1050061050061
1.1944954673319823,-0.8559379549382138,-0.17611142446967637,-1.1229334306659307,0.03475851325591372,OH,Regular School,High,22.0
0.4161758448958452,-0.5325393942615793,-1.8270355894143322,-0.4724746953043995,2.4620444890101125,NY,Regular School,High,15.8058608058608
-0.8776027995795757,0.08961351266708494,0.2803981106905276,-0.060331993834762995,-0.9551173607915501,WI,Regular School,High,23.4
0.042098455886902135,0.1643789523459392,-0.054068218755602616,0.02101626773410489,-0.9337858473149581,OH,Regular School,High,22.0
-0.32806556685851274,1.8396093345639268,1.061878419007377,1.8204168986342038,-0.8990454036370478,IL,Regular School,High,23.8
2.1029987991542374,-0.3881277497839782,-2.5568640724087346,-1.4885914112390712,2.2590092761390235,OH,Regular School,High,15.0
-0.8079657461478433,1.1686747253655876,0.9733532424722477,1.0659404163370276,-1.211636056756613,IL,Regular School,High,22.4
-0.9383580453769415,1.988614260848893,1.564674101698734,1.5248951958925718,-0.9966124917914253,TX,Regular School,High,27.4053724053724
-0.8206790751733565,1.1896275466866797,0.007621896966628545,0.5978605551266253,-0.4859506407697144,WA,Regular School,High,21.3736263736264
-1.3355104360492427,-0.20163672138192132,1.1497494973877955,-0.40716693601671683,-0.45360119737268045,MO,Regular School,High,20.9
-0.7563356607997438,-0.3120111500060153,-0.8520895036763493,-1.203831576099357,0.44459697972104567,LA,Regular School,High,17.9
0.8569717233625217,-0.5487861155857359,-2.6384756875434006,-1.2182352924334825,-1.0695508081001455,LA,Regular School,High,25.6
-0.16613623666352348,0.10114174515450468,-0.08791155636954019,0.5553859598004257,-0.6741542985252728,TX,Regular School,High,22.1794871794872
0.7524747223271607,-0.2865009485695667,-0.344735535658899,-0.5884818993022568,0.39219144301527087,FL,Regular School,High,19.8840048840049
0.42932035413012554,-0.3580931269687774,-2.6573716410392074,-1.6799726080990285,1.5347404897949402,OH,Regular School,High,20.0
-0.09628582472862139,0.5069087779298586,1.2399834491747084,0.3318009994320685,-0.8337703381176967,PA,Regular School,High,22.5946275946276
-0.4193567657515412,-0.29327123525022064,0.3834979043812974,-0.07223961159962243,0.497890556686516,FL,Regular School,High,19.2735042735043
-0.8225552261242483,-0.6285735858810808,0.40469073456609217,-0.8777428957963852,-0.710711962071885,PA,Regular School,High,22.8388278388278
4.332541222085608,-0.2497086090086524,-0.9952734894293581,-0.48716484917926045,1.4979371218048187,GA,Regular School,High,16.001221001221
0.20149307146815423,-0.7264378364359182,-0.25998496722283293,-0.3831471022436155,-0.7766720911291547,IN,Regular School,High,21.7472527472527
-0.7062712919921791,0.9662468214329877,1.0090699748279028,0.755237523936417,0.25728360986789717,TX,Regular School,High,20.2014652014652
0.46583324594255693,-0.6451339086558138,0.826328157472503,-0.11495972481788101,-0.4285983783833563,PA,Regular School,High,20.6654456654457
-0.661739569204935,-0.20846722355414796,-0.09748549282663455,-0.2912824909648889,-0.565910895184982,MO,Regular School,High,21.5
0.7489299481116838,-1.9543842528523188,-0.5213010762356489,-1.047927714641919,0.6846948324497362,KY,Regular School,High,17.9
1.2012810010340358,-0.5823426951916583,-0.6152207481364765,-0.7643954689624999,0.07242755858573324,TX,Regular School,High,23.7912087912088
1.2030872849366876,1.233870867606976,-3.3432814459275217,-1.1710140178608097,1.0878642248926271,GA,Regular School,High,17.8327228327228
-1.084805435119893,-0.08243514782937965,0.26803731651795054,-0.07498122806094745,-0.7378777868894711,MO,Regular School,High,22.6
0.7036695088515887,0.17620900154156752,-0.08654495096419107,-0.2615339063770786,2.393808579459052,PA,Regular School,High,13.8522588522589
0.17614784509757056,-0.6335184402362031,0.4198614290304588,-0.16876906282746917,-0.2307032569268314,PA,Regular School,High,19.2490842490842
-0.8358348575054574,2.0695635890878314,1.497888309076015,2.741108993855294,-1.6266186015357036,MA,Regular School,High,24.8656898656899
0.06482453966646227,0.3284589584217038,0.0818707207904145,-0.45970776491733367,0.1982082104603457,TN,Regular School,High,18.9
-0.3363115948896454,-0.7721169882515304,-1.315793055122407,-0.6285422353565434,1.1923556180756036,KY,Regular School,High,15.7
-0.3514461445904295,1.0684269713131689,-0.2953023645096106,-0.1796946090240928,-0.1721291021972014,NC,Regular School,High,21.2759462759463
0.2686183060171926,-0.6713561777118594,0.36428427457825596,-0.7068215232746743,0.48622146692357066,WA,Regular School,High,19.5665445665446
0.1492707024278764,0.881101057484732,0.4278851878256791,0.5697896761345511,0.8078031744985583,FL,Regular School,High,19.2246642246642
0.5588425222683661,0.870955328135587,0.057630347821412825,-0.35920910776786713,-0.4112889226943336,NC,Regular School,High,18.8095238095238
0.06640622108816813,-0.7100178417532698,-0.5747543524668466,-0.37578156548184677,0.6555804508274734,GA,Regular School,High,18.0769230769231
1.3915356992641703,-1.3253224131548131,0.06522365831072201,-0.49493958242779407,0.2745710324490314,NC,Regular School,High,18.2722832722833
-1.2505875769136727,-0.6145858580078907,0.0941290089425769,0.32337155180471094,-0.9934705479437651,MO,Regular School,High,20.7
-0.36711311901690774,0.6438564980976232,1.085644429434971,0.5575956208289563,-0.9377412689234387,WY,Regular School,High,21.7
-0.08084757093193265,0.7916107092029396,0.956223210947695,0.4215787086282939,-1.0517698939866598,MA,Regular School,High,21.031746031746
0.1528305610326828,-0.1450667339920233,-0.16298384934208182,-0.15974163167549257,0.3180426870254786,NY,Regular School,High,29.2124542124542
0.07491909983453082,-0.6133475777253815,-0.07143949412298883,0.07949044569281324,0.07759960749976078,MA,Regular School,High,21.007326007326
-0.21480337856204507,1.601924001059853,1.1912006219242777,0.5544448078808664,-0.9661147709229666,NJ,Regular School,High,22.008547008547
-0.15260183710029948,0.38526896660596477,0.800164338651993,1.544904904095377,-0.7448982331742162,NY,Regular School,High,20.6166056166056
-1.2520052424375259,0.21202570825981584,0.22908964664066567,-0.7191792571749752,1.3742811587400676,TX,Regular School,High,16.8315018315018
1.1419237749714997,-0.4359724548090489,-0.8739212760089131,0.22864256511862985,1.1430963234839315,PA,Regular School,High,18.1501831501831
0.7310838780895056,-2.3999436647108703,0.4256649533429361,-1.1740420718628704,0.6629369503614986,GA,Regular School,High,18.8095238095238
-0.9102124326494616,-0.22861911060980641,0.38921534446696576,-0.3132563423041656,-0.5902642455421587,WI,Regular School,High,21.3
-0.42864915198746756,-0.17651841307580154,0.11139247979201394,-0.3600684203900735,-0.027963834987184057,TX,Regular School,High,21.1782661782662
-0.08473357608436684,0.00489738522310407,0.15198638153624408,-0.2262202495692652,-0.09835704566032477,GA,Regular School,High,20.1037851037851
-0.4125627549527049,0.7589611955505228,1.7110666578470481,1.3487770279889464,-1.004374219101597,MA,Regular School,High,22.1306471306471
-0.8235306294869563,1.614853268042977,1.3099687844359955,1.2965635562777416,-1.3541251542010277,NJ,Regular School,High,22.5946275946276
0.5296030948289409,1.014906926370439,-0.1153665244245567,0.25511757781232075,-0.3348241513711885,GA,Regular School,High,24.1575091575092
-0.5144251625497431,0.26622022523063016,0.9066736485199812,0.1805619779237507,-0.05274770497463615,TX,Regular School,High,19.6153846153846
1.706438146945177,-0.4002030792177722,-0.8277164392250911,-0.6743313222255389,-0.04034474855489057,MI,Regular School,High,19.4
0.1869516756215633,-0.37699242211427336,0.19235776273108446,-0.6974509237277574,0.005798604054881007,IN,Regular School,High,20.2869352869353
-1.009324009486329,2.039684167363661,1.572440028443377,3.548044465755734,-1.4947770371471567,TX,Regular School,High,23.2539682539683
1.1865722295301337,-0.3043478698602954,-0.10544746442232622,-0.9459559501400988,1.1846429671346361,WA,Regular School,High,17.7594627594628
-0.801347216953468,-1.185773456312744,-0.7616833444817521,-0.07084834354462168,-0.5085365338290663,IL,Regular School,High,19.2
-0.413963099815859,-0.7637061158064594,0.2724910950262799,0.15973387674741582,-0.03015593509489069,OH,Regular School,High,20.0
0.919556023080709,-1.255844460720287,0.15197526642871945,-1.1103710985222472,1.7655306971773472,IN,Regular School,High,16.6630036630037
-1.0050839814458135,-0.16960731950787133,0.5651440780357063,-0.10391141967522793,-0.4464691843636417,WY,Regular School,High,18.6
-0.10611658969366292,-2.0326591779042062,-0.4274420040195259,-0.6379946742008132,1.7940312515498944,TX,Regular School,High,14.4627594627595
-0.3583350522687391,0.07879613934490076,-0.5649559043321885,-0.30789586832754506,-0.4473500116909217,WI,Regular School,High,21.7
-1.2265104437970817,1.1746334887146535,0.9795877753314659,0.44879027499816165,-0.7279991551936263,LA,Regular School,High,20.3
-1.359649056131651,2.0177421876677455,1.75050660782179,2.7658653813045726,-1.2709341910820806,PA,Regular School,High,22.960927960928
0.6357588613307223,0.9440694336153979,-0.03514169837861348,0.05976717503074366,0.08837962607171593,TX,Regular School,High,19.0537240537241
-1.0226217225934708,1.931423047625865,1.143898961378873,1.6346007739942494,-1.1326613458172667,MO,Regular School,High,23.4
0.44186750012187914,-0.2147344050004226,-0.5128797733063986,-0.6452374520165525,-0.3595125289246034,NC,Regular School,High,22.2527472527473
3.691290640227153,0.2122130950513832,-1.8870991055828628,-0.41215913315524894,2.338847283033139,IL,Regular School,High,15.2
0.5476350787225536,0.06692996231856148,-1.5266823266745897,-0.8844537181793299,-0.5121308578518117,MI,Regular School,High,20.0
0.6544688504380749,0.8428658072486657,-0.8282788280037007,-0.08492470268933523,1.3406980792917114,KY,Regular School,High,16.0
-0.08756177738146237,-0.663267240551759,0.4376244941584024,0.13604140016372643,-0.42652749093390036,WA,Regular School,High,20.030525030525
-0.06916077986729494,-1.6273533469191646,0.2600727779427675,-0.604931598070207,-0.23536283545401054,DE,Regular School,High,17.2905982905983
-0.6901444625254218,0.7411975267911596,0.48048827425463103,0.334174339055305,-0.056248997667276035,TX,Regular School,High,19.6886446886447
2.447348149074235,-0.025068020123365623,-1.8968489308849286,-1.0358564182823538,-0.7967646584758332,FL,Regular School,High,25.5738705738706
0.2590969461611096,-0.16228184589087194,1.0660541432753914,-0.22638392816397118,-0.13371477319404965,MI,Regular School,High,19.5
-1.3525638998302936,-0.6643415555066934,0.5289069652270673,-0.058245091752261856,-0.2890736614973734,TX,Regular School,High,21.0805860805861
-0.226002336505966,0.15763790798187374,0.45442531307140266,-0.3345754792646184,0.34493525572752765,IL,Regular School,High,19.4
-1.1834518612705158,2.24025229697,1.475010942547727,4.032614945382763,-1.3387767682923655,PA,Regular School,High,24.4017094017094
-0.17052889131040594,-0.05357746487475652,-1.1023159688839483,-0.5700271377491586,1.1686438292616423,WA,Regular School,High,18.003663003663
1.252834873425161,2.217098524116813,-0.08709424030387183,-1.291481463564405,1.483878110263602,MI,Regular School,High,16.3
3.1761641961106,2.00626808788891,-3.3432814459275217,-1.958717254883298,-1.1219288946014017,IN,Regular School,High,27.3687423687424
0.917711703659309,-0.24277231702718552,0.024480156818650397,-0.31509772649460777,0.21053665673132935,MI,Regular School,High,21.1
-0.2911319422894015,1.113766864413069,0.2478520998579379,0.7222153674544872,-0.9709407566695611,IL,Regular School,High,23.0
-0.29898590269720754,-0.299345024923415,-0.41915998191344067,-0.44964153134291646,-0.7432147844161374,IN,Regular School,High,20.5531135531136
-0.2845698131414545,-0.13195514632130662,-0.39945253613787135,-0.6246548687322766,-0.4790024044573584,WI,Regular School,High,23.3
0.06952048106891442,-0.9919559551358187,-0.12575416904447537,-0.590323283492699,-0.3463820334895284,TX,Regular School,High,19.2002442002442
-1.2645132264106116,0.16287570113583627,-0.7650317207482152,-0.43671092236114467,0.44582669752203075,TN,Regular School,High,17.4
0.09815083457616505,1.6233046810114737,-1.2228641587670699,-1.570267029997351,-0.9418343760267629,WA,Regular School,High,24.4749694749695
-1.137371327290992,-0.012160323484579731,0.34214430501463594,0.36318636996693854,-0.4698804579273685,TX,Regular School,High,21.5934065934066
-0.7474989996842383,0.875255472233817,0.2547464273879583,0.33392882116324607,-1.2033143127997104,IL,Regular School,High,22.4
-1.2456403083109688,1.9196211254452609,1.0637539689308841,2.1190075750265724,-1.0317476881782033,TX,Regular School,High,21.4224664224664
0.28980257753343847,-0.5692561803275744,-1.1460187072414012,-0.2164813731842599,0.9168313114345072,NJ,Regular School,High,15.3174603174603
3.1932060608111854,-1.4241093684018966,-3.137294225579616,-1.18116209073258,1.8138216573557817,TN,Regular School,High,14.5
-0.46782494894895293,0.5816632816363299,-0.7330078426491433,0.002725184775712562,-0.8989264216503885,WA,Regular School,High,22.4481074481074
-1.2153979493658533,-0.34682048448539193,0.43141261386206464,-0.17118332209938225,-0.8791970449533829,WI,Regular School,High,23.5
-0.7911601837019862,-0.5494543177598634,0.5466911396341624,-0.20285513017498777,0.03211876970405214,IL,Regular School,High,18.9
-1.3465528155095892,1.4413979698110253,0.5213361255838438,1.9184194572144042,-1.6192168621375425,PA,Regular School,High,26.1355311355311
-0.20752534709272483,1.913948975251128,1.6070630735153006,-1.147607978817856,1.084607268895317,WI,Regular School,High,16.5
-0.5040292492638203,-0.5223690749363922,-0.2563417193928736,-0.5078701914095658,-0.5651802891056237,OH,Regular School,High,22.0
-1.0883125891260268,1.7749973777026735,1.4602926860556018,1.6722468507766228,-1.234998537650434,OH,Regular School,High,24.0
0.44458687342778574,-0.20788335436776192,-0.1715169296280324,-0.23931453714574294,0.39189906273332553,MI,Regular School,High,19.4
1.172344615527526,-1.3168223727727593,-1.4517269597149454,-1.4119898289166763,0.9457055721055537,TX,Regular School,High,22.1306471306471
0.041980414212994616,0.14771813605620487,-1.2833226386139653,-0.2959064112653326,-0.000562583640848973,FL,Regular School,High,21.2026862026862
-1.3428193901284597,-2.409512246930464,1.833449246293736,-0.3947682824677395,-1.2412986006436086,OH,Regular School,High,23.0
-0.5488141720562605,-0.2477608085580938,0.44524081500147433,-0.33678514029314904,-0.058331074817913144,IL,Regular School,High,18.5
0.5342306655357719,0.11155690240182957,-0.3405698910410383,-0.3355575508328542,-0.012604016301458475,WA,Regular School,High,21.4957264957265
-0.37185520775208736,-0.25297143014142087,-0.42210086236744315,-0.573300709643278,-0.5603955724879617,PA,Regular School,High,21.1782661782662
-0.37706658578044117,0.25137330482743975,-0.5432188766471857,-0.47321124898057637,-0.11359475041409685,TX,Regular School,High,20.8852258852259
0.05670691132449637,-1.2431123644847482,0.626207530630036,-0.44915049555879855,0.17373923326611473,KY,Regular School,High,19.9
-0.1149926904589044,0.34964748592157635,-0.2862293449488659,0.271076240796153,-0.7044821085185882,WA,Regular School,High,21.984126984127
-0.025573450057452582,-0.03631432065818647,-0.39204933683873544,-0.12572159241979866,-0.1416949518205464,MO,Regular School,High,20.0
-0.9596960084128903,-0.24877278264698138,0.5198168349234924,0.7668587041605409,-1.2402603064335103,MO,Regular School,High,22.3
-0.2151672731429182,-0.09393986746889403,0.28924722213258836,0.0197886782738101,-0.5226957983957579,IL,Regular School,High,19.7
-0.23465565862977944,-0.6339534579258198,0.17290449490521898,-0.34885643665271443,1.5915597245867026,OH,Regular School,High,21.0
1.1724293465035178,0.4348400742416019,-2.84770715270522,-1.29970631294838,1.1497116550376847,IL,Regular School,High,20.6
-0.8549434603279411,0.4810465145422935,1.1597073262172533,0.9018935447929676,-0.793687982968944,MA,Regular School,High,23.1562881562882
0.8965976334355611,-0.1813477048762426,-0.7932237716021179,-0.6136474832383,1.1274258589911912,GA,Regular School,High,17.8083028083028
-0.9032815956615416,-0.20896723998408281,0.3566743285181018,-0.11360937641155675,-0.4248711512899945,GA,Regular School,High,21.3247863247863
0.12811469759122984,0.626158692581578,0.4872610029102999,0.674789494638432,-1.4126371496826402,NJ,Regular School,High,22.1306471306471
0.9810939430705242,0.09647547347021411,-0.16514792457522,0.36985627270120686,1.9245425778306429,MI,Regular School,High,12.5
-0.7650633818397218,-0.8785180493473662,0.5333274530695828,-0.016588889399592088,-0.31256106039919257,PA,Regular School,High,21.0561660561661
-0.38770392233844897,-0.3375312751428131,-0.2300132451990809,0.3582760121257594,-0.34016232512554895,GA,Regular School,High,20.958485958486
-0.27661468132228856,0.44484606469261967,-1.270025253034125,-0.16050329379481762,-0.23019578839371013,FL,Regular School,High,23.2783882783883
-0.745762788545792,-0.10509201506679715,-0.2913681567615354,0.10445143138547391,0.07650673271273083,PA,Regular School,High,19.6398046398046
1.0315265923179076,0.6285275832260401,-0.3131508520707367,-0.6348847809013998,-1.420161949349081,FL,Regular School,High,25.8424908424908
1.102138719577114,-0.994653113085047,-1.54995074622644,-1.221918060814367,1.8515773848677786,NY,Regular School,High,16.3675213675214
-0.659922489355672,0.49802858815842704,0.6464523774074594,0.6703292529326942,-1.1754164328405852,MI,Regular School,High,20.6
4.591850396218094,-1.445360650430608,-2.7405737179635308,-1.196015923202147,2.4229813441979946,IL,Regular School,High,14.9
-0.2774003679699995,0.1457064114482629,0.7036376284404168,0.5197858654518769,-0.8713796107846961,OH,Regular School,High,22.0
1.2764192935463385,-0.6068249823753714,-1.994943119967729,-1.0101179592648397,1.5109747521656929,NY,Regular School,High,16.4652014652015
0.5727184047536527,-1.7311325092223633,0.34460213199478706,-0.8834716466110941,2.129505240103363,TX,Regular School,High,16.2698412698413
-0.38677698691423384,-0.5443674965525829,0.15647632068236778,-0.1645134193651139,-1.1438352605341646,MI,Alternative School,High,21.5
0.057558282364003,-0.8154785551568874,0.014998043401155303,-0.4154736246980449,0.4014739226982317,MI,Regular School,High,17.4
0.6972622099767701,-0.31438238496292625,-0.8602047801448294,-0.5482578846532643,1.8005963980393598,OH,Regular School,High,19.0
0.2051761569169875,-0.0508297751405987,-0.1340483331911861,-0.3451327486231536,0.08152679995776113,MI,Regular School,High,18.2
-0.3998488947761672,-1.0972161364926256,-0.4108087578220098,-1.0107317539949872,0.5883451102946237,KY,Regular School,High,18.7
-0.5692769958758288,-0.11758987628100015,0.043092806775210005,-0.5747738169956317,-0.6282157409809009,PA,Regular School,High,21.9352869352869
1.5350910316246944,-0.23463437547831184,-0.8865823660377613,-0.00394471795855578,1.033096209520388,TX,Regular School,High,18.1257631257631
-0.7028540860315099,1.4421906610157615,0.1002142991915992,-0.5208008003913376,-1.2066452357782718,MI,Regular School,High,22.6
-0.7507597331031542,0.42369165069003906,-0.18929747819410989,-0.25150859245133783,-0.1921762751261068,FL,Regular School,High,22.6678876678877
0.6715186577421693,-0.8504348270214596,-0.28080815173593604,-1.135250244917555,0.12994345433327495,NC,Regular School,High,20.6166056166056
-0.19506503776259831,0.8545246203237309,0.6240525573697412,0.2745544109336549,1.310953171261772,FL,Regular School,High,17.2466422466422
0.12521307055028674,-0.28750956709025116,-0.32303428423800945,-1.1792388672447849,0.16988850769501085,IL,Regular School,High,18.0
-0.6928719858842555,-0.836349920413398,0.13902987119777402,-0.32295429904049444,-0.25645803444934395,MO,Regular School,High,20.8
-1.2569126274497224,0.6326678947019749,0.6763805153233206,1.2364525923719736,0.44173804755066826,WA,Regular School,High,19.4200244200244
-0.27646176874544565,0.7689368001831318,-1.8589732835814132,-0.9828654732462954,0.5297282172592531,MI,Regular School,High,16.1
1.1877361581994461,-1.0851601711219039,-0.1157286935813949,-1.063599940085016,0.0416099580770389,IN,Regular School,High,20.2087912087912
0.18672623939046454,-1.0818998259479138,0.5332140215019073,-0.5406059103507601,0.36145959756532864,FL,Regular School,High,21.959706959707
0.19316561669813384,0.6470077881211521,-0.8651404638556186,-0.01732544307576896,-0.6793173746285335,MI,Regular School,High,19.9
-0.45749171766662783,1.3075448186712821,0.8388876711184032,0.6864106748625559,-1.3548687800567283,NJ,Regular School,High,21.8131868131868
-0.30510493276848144,-0.42498654035809413,0.07454262458434119,-0.2020367372014579,-0.5998844264467862,PA,Regular School,High,21.5934065934066
0.7733850130023551,-1.5212510659749667,-0.3270759577537329,-0.40520279288024513,-0.4424661955943641,OH,Regular School,High,22.0
-0.38299599922855154,-0.9369418426181784,-0.3719288891893706,-0.24639363636677622,-0.39193955618207416,PA,Regular School,High,20.2747252747253
0.7782926202693086,-0.7460152518369947,-0.525966700773055,-0.38584779905626404,-1.4756115407981831,TX,Regular School,High,25.4761904761905
